filename,lat,lon
scene_0000_28.574540_77.334641.npy,28.574540118847363,77.33464114000057
scene_0001_29.150714_76.609382.npy,29.150714306409917,76.60938195449356
scene_0002_28.931994_76.710117.npy,28.931993941811406,76.710117328323
scene_0003_28.798658_77.668120.npy,28.798658484197034,77.6681204450852
scene_0004_28.356019_77.288358.npy,28.356018640442436,77.28835777755747
scene_0005_28.355995_76.511956.npy,28.355994520336203,76.51195616710162
scene_0006_28.258084_76.631913.npy,28.2580836121682,76.63191300572583
scene_0007_29.066176_77.362552.npy,29.066176145774936,77.36255229984047
scene_0008_28.801115_76.506580.npy,28.801115011743207,76.50658005900009
scene_0009_28.908073_76.709050.npy,28.908072577796045,76.70905046684275
scene_0010_28.220584_77.213354.npy,28.220584494295803,77.21335392617657
scene_0011_29.169910_77.399464.npy,29.169909852161993,77.3994637570005
scene_0012_29.032443_77.347550.npy,29.032442640800422,77.34754963735338
scene_0013_28.412339_76.791550.npy,28.412339110678275,76.79155010229873
scene_0014_28.381825_77.425833.npy,28.3818249672071,77.42583298775179
scene_0015_28.383405_76.808424.npy,28.383404509853435,76.80842381374583
scene_0016_28.504242_76.923020.npy,28.50424224295954,76.92301960760705
scene_0017_28.724756_77.470439.npy,28.724756431632237,77.47043882665344
scene_0018_28.631945_77.344523.npy,28.631945018642114,77.34452276876138
scene_0019_28.491229_77.603990.npy,28.49122914019804,77.60399043364242
scene_0020_28.811853_77.354897.npy,28.811852894722378,77.35489675999044
scene_0021_28.339494_77.238801.npy,28.33949386065204,77.23880118433611
scene_0022_28.492145_76.621777.npy,28.492144648535216,76.62177719817652
scene_0023_28.566362_76.978031.npy,28.56636184329369,76.97803054397727
scene_0024_28.656070_76.844763.npy,28.656069984217034,76.84476307798624
scene_0025_28.985176_76.817187.npy,28.98517596139301,76.81718653639281
scene_0026_28.399674_77.764914.npy,28.39967378215836,77.76491372117817
scene_0027_28.714234_77.011027.npy,28.714234438413612,77.01102704206679
scene_0028_28.792415_77.659661.npy,28.792414568862043,77.65966052173025
scene_0029_28.246450_77.320480.npy,28.246450412719998,77.32048021379644
scene_0030_28.807545_77.533255.npy,28.807544851901437,77.53325469460414
scene_0031_28.370524_77.153428.npy,28.37052412368729,77.15342822103675
scene_0032_28.265052_77.249975.npy,28.26505159298528,77.24997505001427
scene_0033_29.148886_77.140273.npy,29.14888553725333,77.14027300196452
scene_0034_29.165632_76.753816.npy,29.16563203307456,76.75381588413745
scene_0035_29.008397_77.439188.npy,29.00839734811646,77.43918774983996
scene_0036_28.504614_76.865004.npy,28.50461376917337,76.86500407117312
scene_0037_28.297672_76.531611.npy,28.29767211400638,76.53161075636089
scene_0038_28.884233_77.339114.npy,28.884233026512156,77.33911398467932
scene_0039_28.640152_76.730244.npy,28.6401524937396,76.73024388322916
scene_0040_28.322038_77.722596.npy,28.32203823484478,77.72259615965879
scene_0041_28.695177_77.740107.npy,28.695176910111268,77.74010715010336
scene_0042_28.234389_77.689324.npy,28.234388521115218,77.68932370728658
scene_0043_29.109320_76.981206.npy,29.109320402078783,76.98120631033207
scene_0044_28.458780_76.520094.npy,28.458779981600017,76.52009360148753
scene_0045_28.862522_77.706814.npy,28.862522284353982,77.70681413136404
scene_0046_28.511711_77.056639.npy,28.51171107608941,77.05663939281251
scene_0047_28.720068_77.756651.npy,28.72006802117781,77.75665126475677
scene_0048_28.746710_77.752706.npy,28.74671027934328,77.75270597021603
scene_0049_28.384854_77.608912.npy,28.384854455525527,77.60891229210756
scene_0050_29.169585_76.882784.npy,29.169584627764557,76.88278355969047
scene_0051_28.975133_77.000627.npy,28.975132823361115,77.0006270471825
scene_0052_29.139499_77.606478.npy,29.139498941564188,77.6064776729719
scene_0053_29.094827_76.911999.npy,29.094827350427646,76.91199860670316
scene_0054_28.797900_76.720341.npy,28.797899978811085,76.72034057069192
scene_0055_29.121874_77.223842.npy,29.121874235023117,77.22384164119585
scene_0056_28.288493_77.717001.npy,28.28849250205192,77.71700120640901
scene_0057_28.395983_77.404839.npy,28.395982862419146,77.40483873567746
scene_0058_28.245227_77.241080.npy,28.245227288910538,77.24107952111618
scene_0059_28.525330_76.626329.npy,28.525330330763264,76.626329441902
scene_0060_28.588677_77.299509.npy,28.588677289689482,77.29950939470892
scene_0061_28.471349_77.787070.npy,28.471349031773894,77.78707000513553
scene_0062_29.028738_76.682109.npy,29.028737509151927,76.68210921980749
scene_0063_28.556753_77.173829.npy,28.55675332669359,77.17382854807286
scene_0064_28.480935_77.640585.npy,28.48093450968738,77.64058499350634
scene_0065_28.742696_77.462999.npy,28.742696083158247,77.46299920308046
scene_0066_28.340924_77.406120.npy,28.340924224974763,77.40612046329385
scene_0067_29.002197_77.413229.npy,29.00219698075404,77.41322930918324
scene_0068_28.274551_76.967338.npy,28.27455064367977,76.96733849658568
scene_0069_29.186887_76.881669.npy,29.186886936600516,76.88166939754385
scene_0070_28.972245_77.552170.npy,28.97224476929666,77.55216950212207
scene_0071_28.398716_77.553147.npy,28.39871568153417,77.55314741308294
scene_0072_28.205522_77.627194.npy,28.2055221171236,77.62719401415413
scene_0073_29.015461_77.687213.npy,29.015461428454834,77.68721271832341
scene_0074_28.906857_77.164745.npy,28.906857343847616,77.16474511851922
scene_0075_28.929007_77.151971.npy,28.929007168040986,77.15197118309335
scene_0076_28.971270_77.537784.npy,28.971270346685944,77.5377837326568
scene_0077_28.274045_77.344953.npy,28.27404465173409,77.34495311001109
scene_0078_28.558466_77.412557.npy,28.55846572854427,77.41255694043501
scene_0079_28.315869_77.534530.npy,28.315869059525127,77.53453047026693
scene_0080_29.063103_77.657007.npy,29.063103425875592,77.65700694436283
scene_0081_28.823298_76.939394.npy,28.823298126827556,76.939393703907
scene_0082_28.530898_76.988258.npy,28.530898024852647,76.98825783843192
scene_0083_28.263558_76.622177.npy,28.263558350286022,76.62217652179314
scene_0084_28.510982_77.251764.npy,28.510982321715662,77.25176418329502
scene_0085_28.525183_76.546725.npy,28.525183322026745,76.54672495593576
scene_0086_28.929606_77.105277.npy,28.929606178338062,77.10527742357219
scene_0087_28.837557_77.205438.npy,28.83755747135521,77.20543802511985
scene_0088_29.087213_76.872504.npy,29.087212742576327,76.87250362776678
scene_0089_28.672215_77.268083.npy,28.67221492516195,77.2680832387397
scene_0090_28.319594_76.539650.npy,28.3195942459383,76.53965032492077
scene_0091_28.913245_76.548553.npy,28.913244787222993,76.54855264537397
scene_0092_28.960785_77.569381.npy,28.9607850486169,77.56938072885755
scene_0093_28.761277_76.968248.npy,28.761277197569495,76.96824783383464
scene_0094_28.970967_76.665179.npy,28.97096717995456,76.66517866644745
scene_0095_28.693796_77.178916.npy,28.69379559636439,77.17891623807124
scene_0096_28.722733_77.500992.npy,28.722732829381993,77.5009916190282
scene_0097_28.627541_76.780567.npy,28.62754101835855,76.7805673357459
scene_0098_28.225419_77.309758.npy,28.225419126744093,77.3097576185647
scene_0099_28.307891_76.610952.npy,28.307891426993304,76.6109517044919
scene_0100_28.231429_76.567186.npy,28.231429185686732,76.5671862375192
scene_0101_28.836410_77.190761.npy,28.83641041126378,77.1907610210386
scene_0102_28.514356_77.202826.npy,28.514355981076324,77.20282565809313
scene_0103_28.708571_77.328659.npy,28.708570691164702,77.32865887194767
scene_0104_29.107566_77.443919.npy,29.10756647392609,77.44391873383945
scene_0105_28.449292_77.768608.npy,28.449292229148874,77.76860770330129
scene_0106_28.610383_77.171190.npy,28.61038292303563,77.17119045279155
scene_0107_28.955551_76.919843.npy,28.955551138543047,76.91984341482362
scene_0108_28.428798_77.533742.npy,28.42879816549162,77.53374205319932
scene_0109_28.276980_76.852082.npy,28.276979909828793,76.8520819266407
scene_0110_28.489751_77.070663.npy,28.48975145291377,77.07066284691733
scene_0111_28.361221_76.601993.npy,28.361221287254004,76.60199329574495
scene_0112_29.129698_76.532956.npy,29.12969765234257,76.5329559664401
scene_0113_29.008120_77.751443.npy,29.008120379564417,77.7514429390813
scene_0114_28.833404_77.586774.npy,28.83340375651042,77.58677415666587
scene_0115_29.071461_77.404766.npy,29.071460590187716,77.4047664679218
scene_0116_29.003672_77.031639.npy,29.003672076899115,77.03163882773855
scene_0117_28.386570_76.725283.npy,28.386570058886036,76.7252826160921
scene_0118_29.092559_76.703368.npy,29.092558998489977,76.70336815547242
scene_0119_28.739342_76.825316.npy,28.73934224191565,76.82531576761397
scene_0120_29.007440_77.213995.npy,29.007440155164062,77.21399466411796
scene_0121_29.096091_77.428975.npy,29.096091299923494,77.42897469951008
scene_0122_28.518003_77.358257.npy,28.518003474971863,77.35825658973305
scene_0123_28.310052_76.863914.npy,28.310051924527677,76.86391406602972
scene_0124_28.427935_77.741325.npy,28.427935162541942,77.74132486486215
scene_0125_28.627108_77.459266.npy,28.627107788626255,77.4592659917045
scene_0126_29.018015_77.220660.npy,29.01801476592249,77.22066026826482
scene_0127_29.060731_77.295237.npy,29.060730583256344,77.29523697010465
scene_0128_28.206952_77.045480.npy,28.20695213053119,77.04548008115613
scene_0129_28.710747_76.822050.npy,28.710747302577566,76.8220502863515
scene_0130_28.617411_76.962764.npy,28.617411003148778,76.96276448224664
scene_0131_28.422108_77.485200.npy,28.42210781047073,77.48519994360367
scene_0132_28.319865_76.518712.npy,28.319865367333684,76.51871153521869
scene_0133_28.537615_76.650894.npy,28.537615171403626,76.65089443265899
scene_0134_29.142910_76.559803.npy,29.14290970391252,76.55980343462828
scene_0135_28.523203_76.552947.npy,28.523202932020755,76.55294744301466
scene_0136_28.718791_77.612099.npy,28.718790621743366,77.6120987592143
scene_0137_28.903019_77.414755.npy,28.903018958895178,77.41475521719403
scene_0138_28.563630_77.116426.npy,28.563629602379294,77.11642597781352
scene_0139_29.171782_76.627184.npy,29.17178208272096,76.6271844088463
scene_0140_29.162447_77.139101.npy,29.162447294942112,77.13910063765188
scene_0141_28.451782_77.115513.npy,28.451782295825364,77.11551330201473
scene_0142_28.697249_76.725162.npy,28.697248505892386,76.72516243088302
scene_0143_28.500878_77.064007.npy,28.50087830981677,77.06400714400937
scene_0144_28.484840_77.018056.npy,28.484840494377465,77.01805615471659
scene_0145_28.236887_77.300605.npy,28.23688694735453,77.30060512746788
scene_0146_28.809564_77.325622.npy,28.809564333979896,77.32562174612794
scene_0147_28.702679_76.558895.npy,28.70267902322886,76.55889521270366
scene_0148_28.251479_76.986996.npy,28.251478751249987,76.98699639901442
scene_0149_28.478646_77.313618.npy,28.47864646423661,77.3136178904285
scene_0150_29.108266_77.154077.npy,29.108265885966652,77.15407713615411
scene_0151_28.439562_77.613437.npy,28.439561890666972,77.61343679354482
scene_0152_28.344895_77.356302.npy,28.344894872091224,77.35630172110463
scene_0153_28.689453_76.711815.npy,28.68945276027756,76.71181475520586
scene_0154_29.185650_76.591739.npy,29.1856504541106,76.59173937162056
scene_0155_28.442055_77.335145.npy,28.4420552715115,77.33514506166821
scene_0156_28.872136_76.534465.npy,28.87213554740588,76.5344647037041
scene_0157_28.961620_77.261508.npy,28.96161961532872,77.2615082556555
scene_0158_28.437638_77.722299.npy,28.4376375439924,77.72229931385245
scene_0159_28.928216_77.248116.npy,28.92821634861186,77.24811643123864
scene_0160_28.567783_77.004621.npy,28.567783132719253,77.00462090406847
scene_0161_28.832306_77.336275.npy,28.83230583059358,77.33627468397506
scene_0162_28.833530_77.095729.npy,28.833529710760892,77.09572875763897
scene_0163_28.735775_77.209302.npy,28.73577468407476,77.20930182611072
scene_0164_28.290290_77.723904.npy,28.290289770054407,77.72390425140948
scene_0165_29.035302_77.001933.npy,29.03530249558924,77.001933429141
scene_0166_28.520780_77.749548.npy,28.520780064971735,77.74954773297108
scene_0167_28.386519_77.676956.npy,28.386518510399853,77.67695583454288
scene_0168_28.240775_76.754528.npy,28.240775141554764,76.75452847522608
scene_0169_28.790893_76.590170.npy,28.79089294318824,76.59016969113772
scene_0170_28.877564_76.631011.npy,28.877564361842282,76.63101140179066
scene_0171_28.216588_76.523688.npy,28.216587828927857,76.52368837334701
scene_0172_28.712093_76.622776.npy,28.71209305829928,76.62277584898271
scene_0173_28.426496_77.387909.npy,28.42649577519794,77.38790880544126
scene_0174_28.845173_76.592545.npy,28.84517279040945,76.5925452429983
scene_0175_28.374366_76.914668.npy,28.37436642900499,76.91466831938189
scene_0176_28.890938_77.598338.npy,28.890937738102465,77.59833790426029
scene_0177_28.586735_76.530254.npy,28.586735346300536,76.53025351645657
scene_0178_29.136730_77.558809.npy,29.136729988736732,77.55880902736561
scene_0179_28.337521_76.866411.npy,28.337520944145993,76.86641120720542
scene_0180_28.541066_76.653614.npy,28.541066351050258,76.65361427590815
scene_0181_28.313474_77.405758.npy,28.31347352124059,77.4057583149734
scene_0182_29.124694_77.317626.npy,29.124693618278563,77.31762570081385
scene_0183_29.077339_77.640714.npy,29.07733935338098,77.64071361758516
scene_0184_28.457942_77.455592.npy,28.457941627715154,77.45559235694505
scene_0185_28.859984_77.544525.npy,28.859984046034178,77.5445252095003
scene_0186_29.017222_76.866645.npy,29.017222200201214,76.8666449443427
scene_0187_28.755201_76.730671.npy,28.75520081159946,76.73067140691364
scene_0188_28.729651_77.475799.npy,28.729650578356004,77.47579917713311
scene_0189_28.441852_77.548885.npy,28.44185229090045,77.54888516104744
scene_0190_28.293103_77.787657.npy,28.293102767805898,77.78765668460088
scene_0191_29.097216_77.036403.npy,29.097215757953325,77.03640297998486
scene_0192_29.100418_76.983624.npy,29.10041805716333,76.98362351153062
scene_0193_28.833101_77.509337.npy,28.833101457273266,77.5093368489646
scene_0194_28.539030_76.943045.npy,28.5390297910487,76.94304460232892
scene_0195_28.549210_77.709985.npy,28.54920957461266,77.70998452328463
scene_0196_28.925956_77.615937.npy,28.92595567887024,77.61593657739591
scene_0197_29.097110_77.057692.npy,29.097110259952576,77.05769223558752
scene_0198_29.087086_77.476132.npy,29.087086424265117,77.47613238812895
scene_0199_28.979876_77.480906.npy,28.979875545857624,77.48090573631009
